[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/44 | INFO: Tag[ route_check ] --START--
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | SQL: SELECT a.title,a.id FROM think_article as a LEFT JOIN think_article_type as b ON a.type = b.id WHERE b.id=34 ORDER BY a.time desc LIMIT 12   [ RunTime:0.001312s ]
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | SQL: select * from think_article_type where status=1 order by rand() limit 9 [ RunTime:0.001542s ]
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | SQL: SELECT `images`,`id`,`title` FROM `think_article` WHERE type=16 LIMIT 8   [ RunTime:0.001356s ]
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | INFO: Tag[ view_template ] --START--
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | INFO: Run LocationTemplate Behavior [ RunTime:0.000438s ]
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000470s ]
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | INFO: Tag[ view_parse ] --START--
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-10-01T12:59:08+08:00 ] /index.php/article/index/id/43 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
